Y,EAR,MAR,,,,,,,,,,,,,,,,
10,0.16,10.17,,,,,,,,,,,,,,,,
10,0.19,9.33,,,,,,,,,,,,,,,,
10,0.15,9.83,,,,,,,,,,,,,,,,
10,0.15,9.83,,,,,,,,,,,,,,,,
10,0.18,10.17,,,,,,,,,,,,,,,,
10,0.16,9.67,,,,,,,,,,,,,,,,
10,0.19,9.5,,,,,,,,,,,,,,,,
10,0.19,9.5,,,,,,,,,,,,,,,,
10,0.16,9.67,,,,,,,,,,,,,,,,
10,0.18,9.17,,,,,,,,,,,,,,,,
10,0.18,9.17,,,,,,,,,,,,,,,,
10,0.17,9.67,,,,,,,,,,,,,,,,
10,0.17,9.67,,,,,,,,,,,,,,,,
10,0.17,9.67,,,,,,,,,,,,,,,,
10,0.14,9.67,,,,,,,,,,,,,,,,
10,0.19,9.67,,,,,,,,,,,,,,,,
10,0.19,9.67,,,,,,,,,,,,,,,,
10,0.23,10.5,,,,,,,,,,,,,,,,
10,0.23,10.17,,,,,,,,,,,,,,,,
10,0.23,10.17,,,,,,,,,,,,,,,,
5,0.26,10.33,,,,,,,,,,,,,,,,
10,0.24,9.67,,,,,,,,,,,,,,,,
10,0.23,10.33,,,,,,,,,,,,,,,,
10,0.23,10.33,,,,,,,,,,,,,,,,
10,0.21,10.5,,,,,,,,,,,,,,,,
5,0.25,9.5,,,,,,,,,,,,,,,,
5,0.25,9.5,,,,,,,,,,,,,,,,
10,0.19,9.83,,,,,,,,,,,,,,,,
10,0.18,9.83,,,,,,,,,,,,,,,,
10,0.18,9.83,,,,,,,,,,,,,,,,
10,0.21,9.5,,,,,,,,,,,,,,,,
10,0.21,9.5,,,,,,,,,,,,,,,,
10,0.23,9.33,,,,,,,,,,,,,,,,
10,0.17,9.67,,,,,,,,,,,,,,,,
10,0.2,15.83,,,,,,,,,,,,,,,,
10,0.21,15.5,,,,,,,,,,,,,,,,
10,0.19,15.83,,,,,,,,,,,,,,,,
10,0.19,15.83,,,,,,,,,,,,,,,,
10,0.2,16.83,,,,,,,,,,,,,,,,
10,0.2,16.83,,,,,,,,,,,,,,,,
10,0.21,16,,,,,,,,,,,,,,,,
10,0.21,16,,,,,,,,,,,,,,,,
10,0.23,16.33,,,,,,,,,,,,,,,,
10,0.23,16.33,,,,,,,,,,,,,,,,
5,0.29,15.83,,,,,,,,,,,,,,,,
5,0.29,15.83,,,,,,,,,,,,,,,,
5,0.32,15.5,,,,,,,,,,,,,,,,
5,0.32,15.5,,,,,,,,,,,,,,,,
5,0.32,15.5,,,,,,,,,,,,,,,,
5,0.29,15.17,,,,,,,,,,,,,,,,
5,0.29,15.17,,,,,,,,,,,,,,,,
5,0.26,14,,,,,,,,,,,,,,,,
5,0.26,14,,,,,,,,,,,,,,,,
5,0.28,14.33,,,,,,,,,,,,,,,,
5,0.28,14.33,,,,,,,,,,,,,,,,
5,0.28,14.33,,,,,,,,,,,,,,,,
5,0.28,13.33,,,,,,,,,,,,,,,,
5,0.29,13,,,,,,,,,,,,,,,,
5,0.27,13.5,,,,,,,,,,,,,,,,
5,0.25,13.67,,,,,,,,,,,,,,,,
5,0.25,13.67,,,,,,,,,,,,,,,,
5,0.26,14.17,,,,,,,,,,,,,,,,
5,0.25,14.17,,,,,,,,,,,,,,,,
5,0.25,14.17,,,,,,,,,,,,,,,,
5,0.26,14.33,,,,,,,,,,,,,,,,
5,0.26,16.17,,,,,,,,,,,,,,,,
5,0.26,16.17,,,,,,,,,,,,,,,,
5,0.25,17.17,,,,,,,,,,,,,,,,
10,0.24,17.5,,,,,,,,,,,,,,,,
10,0.24,17.83,,,,,,,,,,,,,,,,
5,0.26,17.5,,,,,,,,,,,,,,,,
5,0.29,18,,,,,,,,,,,,,,,,
5,0.29,18,,,,,,,,,,,,,,,,
5,0.29,18,,,,,,,,,,,,,,,,
5,0.29,18.17,,,,,,,,,,,,,,,,
5,0.3,17.67,,,,,,,,,,,,,,,,
5,0.3,17.67,,,,,,,,,,,,,,,,
5,0.3,17.83,,,,,,,,,,,,,,,,
5,0.31,18.83,,,,,,,,,,,,,,,,
5,0.31,18.83,,,,,,,,,,,,,,,,
5,0.31,18.67,,,,,,,,,,,,,,,,
5,0.3,18.33,,,,,,,,,,,,,,,,
5,0.3,18.33,,,,,,,,,,,,,,,,
5,0.31,19,,,,,,,,,,,,,,,,
5,0.31,18.33,,,,,,,,,,,,,,,,
5,0.31,18.33,,,,,,,,,,,,,,,,
5,0.3,18.33,,,,,,,,,,,,,,,,
5,0.3,18.17,,,,,,,,,,,,,,,,
5,0.3,18.17,,,,,,,,,,,,,,,,
5,0.3,18.17,,,,,,,,,,,,,,,,
5,0.32,18,,,,,,,,,,,,,,,,
5,0.33,19,,,,,,,,,,,,,,,,
5,0.33,19,,,,,,,,,,,,,,,,
5,0.29,18.17,,,,,,,,,,,,,,,,
5,0.29,18.33,,,,,,,,,,,,,,,,
5,0.28,18.33,,,,,,,,,,,,,,,,
5,0.28,18.33,,,,,,,,,,,,,,,,
5,0.27,18.67,,,,,,,,,,,,,,,,
5,0.27,18.67,,,,,,,,,,,,,,,,
5,0.28,18.33,,,,,,,,,,,,,,,,
5,0.28,18.33,,,,,,,,,,,,,,,,
5,0.28,18.33,,,,,,,,,,,,,,,,
5,0.27,17.67,,,,,,,,,,,,,,,,
5,0.26,18.17,,,,,,,,,,,,,,,,
5,0.28,18.33,,,,,,,,,,,,,,,,
5,0.28,18.33,,,,,,,,,,,,,,,,
5,0.27,18.33,,,,,,,,,,,,,,,,
5,0.27,18.17,,,,,,,,,,,,,,,,
5,0.27,18.17,,,,,,,,,,,,,,,,
5,0.26,17.83,,,,,,,,,,,,,,,,
5,0.28,17.67,,,,,,,,,,,,,,,,
5,0.26,17.67,,,,,,,,,,,,,,,,
5,0.26,17.67,,,,,,,,,,,,,,,,
5,0.26,18.83,,,,,,,,,,,,,,,,
5,0.26,18.83,,,,,,,,,,,,,,,,
5,0.27,17.33,,,,,,,,,,,,,,,,
5,0.27,18.33,,,,,,,,,,,,,,,,
5,0.27,18.33,,,,,,,,,,,,,,,,
5,0.26,17.5,,,,,,,,,,,,,,,,
5,0.26,18,,,,,,,,,,,,,,,,
5,0.26,18,,,,,,,,,,,,,,,,
5,0.27,17.83,,,,,,,,,,,,,,,,
5,0.25,18.5,,,,,,,,,,,,,,,,
5,0.25,18.5,,,,,,,,,,,,,,,,
5,0.26,18.67,,,,,,,,,,,,,,,,
5,0.25,18.5,,,,,,,,,,,,,,,,
5,0.25,18.5,,,,,,,,,,,,,,,,
5,0.26,17.33,,,,,,,,,,,,,,,,
5,0.26,17,,,,,,,,,,,,,,,,
5,0.26,17,,,,,,,,,,,,,,,,
5,0.26,18.17,,,,,,,,,,,,,,,,
5,0.26,18.17,,,,,,,,,,,,,,,,
5,0.27,18.17,,,,,,,,,,,,,,,,
5,0.27,18.17,,,,,,,,,,,,,,,,
5,0.27,17.33,,,,,,,,,,,,,,,,
5,0.25,17.67,,,,,,,,,,,,,,,,
5,0.25,17.67,,,,,,,,,,,,,,,,
5,0.26,16.83,,,,,,,,,,,,,,,,
5,0.26,16.83,,,,,,,,,,,,,,,,
5,0.27,18.17,,,,,,,,,,,,,,,,
5,0.27,18.17,,,,,,,,,,,,,,,,
5,0.26,18,,,,,,,,,,,,,,,,
5,0.27,18.17,,,,,,,,,,,,,,,,
5,0.28,18,,,,,,,,,,,,,,,,
5,0.28,18,,,,,,,,,,,,,,,,
5,0.3,17.83,,,,,,,,,,,,,,,,
5,0.32,17.83,,,,,,,,,,,,,,,,
5,0.32,17.83,,,,,,,,,,,,,,,,
5,0.32,17.33,,,,,,,,,,,,,,,,
5,0.32,17.83,,,,,,,,,,,,,,,,
5,0.33,18,,,,,,,,,,,,,,,,
5,0.33,18,,,,,,,,,,,,,,,,
5,0.32,17.17,,,,,,,,,,,,,,,,
5,0.33,17.83,,,,,,,,,,,,,,,,
5,0.33,17.83,,,,,,,,,,,,,,,,
5,0.31,18.33,,,,,,,,,,,,,,,,
5,0.31,18.33,,,,,,,,,,,,,,,,
10,0.31,20,,,,,,,,,,,,,,,,
5,0.3,19.17,,,,,,,,,,,,,,,,
5,0.3,19.83,,,,,,,,,,,,,,,,
5,0.3,19.83,,,,,,,,,,,,,,,,
5,0.31,19.33,,,,,,,,,,,,,,,,
5,0.3,19.17,,,,,,,,,,,,,,,,
5,0.3,19.17,,,,,,,,,,,,,,,,
10,0.21,19.5,,,,,,,,,,,,,,,,
10,0.2,19.33,,,,,,,,,,,,,,,,
10,0.2,19.33,,,,,,,,,,,,,,,,
5,0.25,19.5,,,,,,,,,,,,,,,,
5,0.26,19.17,,,,,,,,,,,,,,,,
5,0.27,19.67,,,,,,,,,,,,,,,,
5,0.34,1.33,,,,,,,,,,,,,,,,
5,0.29,0.33,,,,,,,,,,,,,,,,
5,0.29,0.33,,,,,,,,,,,,,,,,
5,0.34,0.17,,,,,,,,,,,,,,,,
5,0.34,0.17,,,,,,,,,,,,,,,,
5,0.29,1,,,,,,,,,,,,,,,,
5,0.29,1,,,,,,,,,,,,,,,,
5,0.29,0.83,,,,,,,,,,,,,,,,
5,0.29,1.5,,,,,,,,,,,,,,,,
5,0.29,1.5,,,,,,,,,,,,,,,,
5,0.27,0.5,,,,,,,,,,,,,,,,
5,0.27,0.5,,,,,,,,,,,,,,,,
5,0.3,0.67,,,,,,,,,,,,,,,,
5,0.3,0.67,,,,,,,,,,,,,,,,
5,0.28,1.33,,,,,,,,,,,,,,,,
5,0.28,1.33,,,,,,,,,,,,,,,,
5,0.34,0.5,,,,,,,,,,,,,,,,
5,0.34,0.5,,,,,,,,,,,,,,,,
10,0.19,6,,,,,,,,,,,,,,,,
10,0.19,6,,,,,,,,,,,,,,,,
5,0.31,1.33,,,,,,,,,,,,,,,,
5,0.28,4.17,,,,,,,,,,,,,,,,
10,0.15,11.17,,,,,,,,,,,,,,,,
10,0.16,12.67,,,,,,,,,,,,,,,,
10,0.16,12.67,,,,,,,,,,,,,,,,
0,0.38,3.17,,,,,,,,,,,,,,,,
10,0.22,10,,,,,,,,,,,,,,,,
10,0.21,18,,,,,,,,,,,,,,,,
10,0.21,18,,,,,,,,,,,,,,,,
10,0.23,7.33,,,,,,,,,,,,,,,,
10,0.26,21.67,,,,,,,,,,,,,,,,
10,0.26,21.67,,,,,,,,,,,,,,,,
10,0.26,21.67,,,,,,,,,,,,,,,,
5,0.33,9.17,,,,,,,,,,,,,,,,
5,0.33,9.17,,,,,,,,,,,,,,,,
10,0.24,17.83,,,,,,,,,,,,,,,,
10,0.24,17.83,,,,,,,,,,,,,,,,
5,0.32,16.83,,,,,,,,,,,,,,,,
10,0.26,22.33,,,,,,,,,,,,,,,,
10,0.2,25,,,,,,,,,,,,,,,,
10,0.23,23.33,,,,,,,,,,,,,,,,
10,0.26,23.33,,,,,,,,,,,,,,,,
10,0.21,20.5,,,,,,,,,,,,,,,,
10,0.21,20.5,,,,,,,,,,,,,,,,
5,0.29,16.67,,,,,,,,,,,,,,,,
5,0.29,19.67,,,,,,,,,,,,,,,,
10,0.29,22.17,,,,,,,,,,,,,,,,
10,0.29,22.17,,,,,,,,,,,,,,,,
10,0.23,11.67,,,,,,,,,,,,,,,,
5,0.28,15.17,,,,,,,,,,,,,,,,
5,0.28,15.17,,,,,,,,,,,,,,,,
5,0.28,8.83,,,,,,,,,,,,,,,,
10,0.23,22.5,,,,,,,,,,,,,,,,
10,0.23,22.5,,,,,,,,,,,,,,,,
5,0.31,8.5,,,,,,,,,,,,,,,,
10,0.17,9.5,,,,,,,,,,,,,,,,
10,0.17,9.5,,,,,,,,,,,,,,,,
5,0.28,1.5,,,,,,,,,,,,,,,,
10,0.17,8.17,,,,,,,,,,,,,,,,
10,0.17,8.17,,,,,,,,,,,,,,,,
10,0.15,2.67,,,,,,,,,,,,,,,,
10,0.16,4.67,,,,,,,,,,,,,,,,
10,0.16,4.67,,,,,,,,,,,,,,,,
10,0.2,5,,,,,,,,,,,,,,,,
10,0.2,5,,,,,,,,,,,,,,,,
10,0.16,4.67,,,,,,,,,,,,,,,,
10,0.13,4.67,,,,,,,,,,,,,,,,
10,0.13,4.67,,,,,,,,,,,,,,,,
10,0.15,5,,,,,,,,,,,,,,,,
10,0.15,5.67,,,,,,,,,,,,,,,,
10,0.15,5.67,,,,,,,,,,,,,,,,
10,0.13,6,,,,,,,,,,,,,,,,
10,0.24,6,,,,,,,,,,,,,,,,
10,0.24,6,,,,,,,,,,,,,,,,
10,0.14,6.67,,,,,,,,,,,,,,,,
10,0.14,6,,,,,,,,,,,,,,,,
10,0.14,6.67,,,,,,,,,,,,,,,,
10,0.16,6.67,,,,,,,,,,,,,,,,
10,0.24,6.67,,,,,,,,,,,,,,,,
10,0.22,6.83,,,,,,,,,,,,,,,,
10,0.22,6.83,,,,,,,,,,,,,,,,
10,0.2,6,,,,,,,,,,,,,,,,
10,0.23,6.33,,,,,,,,,,,,,,,,
10,0.15,6.5,,,,,,,,,,,,,,,,
10,0.18,6.67,,,,,,,,,,,,,,,,
10,0.16,6.67,,,,,,,,,,,,,,,,
10,0.16,6.67,,,,,,,,,,,,,,,,
10,0.16,6.17,,,,,,,,,,,,,,,,
10,0.16,6.17,,,,,,,,,,,,,,,,
10,0.13,6.33,,,,,,,,,,,,,,,,
10,0.13,6.33,,,,,,,,,,,,,,,,
10,0.16,7,,,,,,,,,,,,,,,,
10,0.15,6.33,,,,,,,,,,,,,,,,
10,0.15,6.33,,,,,,,,,,,,,,,,
10,0.16,6.67,,,,,,,,,,,,,,,,
10,0.15,6,,,,,,,,,,,,,,,,
10,0.16,7,,,,,,,,,,,,,,,,
10,0.16,7,,,,,,,,,,,,,,,,
10,0.17,6.5,,,,,,,,,,,,,,,,
10,0.18,6,,,,,,,,,,,,,,,,
10,0.18,6,,,,,,,,,,,,,,,,
10,0.25,7.5,,,,,,,,,,,,,,,,
10,0.23,7.5,,,,,,,,,,,,,,,,
10,0.23,7.5,,,,,,,,,,,,,,,,
10,0.24,7,,,,,,,,,,,,,,,,
5,0.29,6.5,,,,,,,,,,,,,,,,
5,0.29,6.5,,,,,,,,,,,,,,,,
5,0.3,7.67,,,,,,,,,,,,,,,,
5,0.31,7,,,,,,,,,,,,,,,,
5,0.31,7,,,,,,,,,,,,,,,,
5,0.31,6.17,,,,,,,,,,,,,,,,
5,0.27,6.17,,,,,,,,,,,,,,,,
5,0.27,6.17,,,,,,,,,,,,,,,,
5,0.32,7.33,,,,,,,,,,,,,,,,
5,0.3,7,,,,,,,,,,,,,,,,
5,0.27,7.33,,,,,,,,,,,,,,,,
5,0.27,7.33,,,,,,,,,,,,,,,,
5,0.28,6,,,,,,,,,,,,,,,,
5,0.27,7,,,,,,,,,,,,,,,,
5,0.27,7,,,,,,,,,,,,,,,,
10,0.18,5.67,,,,,,,,,,,,,,,,
10,0.24,7.33,,,,,,,,,,,,,,,,
10,0.24,7.33,,,,,,,,,,,,,,,,
5,0.25,6.67,,,,,,,,,,,,,,,,
5,0.28,6.67,,,,,,,,,,,,,,,,
5,0.28,6.67,,,,,,,,,,,,,,,,
5,0.27,6.17,,,,,,,,,,,,,,,,
10,0.15,6.67,,,,,,,,,,,,,,,,
10,0.16,6.33,,,,,,,,,,,,,,,,
10,0.16,6.33,,,,,,,,,,,,,,,,
5,0.27,7.5,,,,,,,,,,,,,,,,
5,0.27,7.5,,,,,,,,,,,,,,,,
10,0.23,7,,,,,,,,,,,,,,,,
10,0.23,7,,,,,,,,,,,,,,,,
5,0.27,7.33,,,,,,,,,,,,,,,,
5,0.27,7.33,,,,,,,,,,,,,,,,
5,0.3,7.33,,,,,,,,,,,,,,,,
5,0.3,7.33,,,,,,,,,,,,,,,,
5,0.25,7,,,,,,,,,,,,,,,,
5,0.27,7.5,,,,,,,,,,,,,,,,
5,0.32,7.17,,,,,,,,,,,,,,,,
5,0.26,9.17,,,,,,,,,,,,,,,,
5,0.26,8.33,,,,,,,,,,,,,,,,
5,0.26,8.33,,,,,,,,,,,,,,,,
5,0.26,8.33,,,,,,,,,,,,,,,,
5,0.26,8.33,,,,,,,,,,,,,,,,
5,0.28,8.33,,,,,,,,,,,,,,,,
5,0.28,8.33,,,,,,,,,,,,,,,,
5,0.27,8.33,,,,,,,,,,,,,,,,
5,0.33,7.5,,,,,,,,,,,,,,,,
5,0.33,7.5,,,,,,,,,,,,,,,,
5,0.33,8.67,,,,,,,,,,,,,,,,
0,0.36,7.17,,,,,,,,,,,,,,,,
5,0.34,7.83,,,,,,,,,,,,,,,,
5,0.34,7.83,,,,,,,,,,,,,,,,
0,0.36,7.17,,,,,,,,,,,,,,,,
5,0.33,8.33,,,,,,,,,,,,,,,,
5,0.33,8.33,,,,,,,,,,,,,,,,
5,0.33,8.33,,,,,,,,,,,,,,,,
5,0.33,8.33,,,,,,,,,,,,,,,,
5,0.33,8.33,,,,,,,,,,,,,,,,
5,0.32,8.17,,,,,,,,,,,,,,,,
5,0.32,8.17,,,,,,,,,,,,,,,,
5,0.3,8.5,,,,,,,,,,,,,,,,
5,0.33,7.67,,,,,,,,,,,,,,,,
5,0.3,8.67,,,,,,,,,,,,,,,,
5,0.28,9.83,,,,,,,,,,,,,,,,
5,0.32,8.83,,,,,,,,,,,,,,,,
5,0.31,9.5,,,,,,,,,,,,,,,,
5,0.28,9.5,,,,,,,,,,,,,,,,
5,0.29,8.67,,,,,,,,,,,,,,,,
5,0.29,9.5,,,,,,,,,,,,,,,,
5,0.26,9.83,,,,,,,,,,,,,,,,
10,0.23,10.67,,,,,,,,,,,,,,,,
5,0.25,9.5,,,,,,,,,,,,,,,,
5,0.25,9.5,,,,,,,,,,,,,,,,
5,0.27,10,,,,,,,,,,,,,,,,
5,0.27,10,,,,,,,,,,,,,,,,
5,0.31,9.33,,,,,,,,,,,,,,,,
5,0.32,9.67,,,,,,,,,,,,,,,,
5,0.26,9.83,,,,,,,,,,,,,,,,
5,0.26,9.83,,,,,,,,,,,,,,,,
0,0.4,4.33,,,,,,,,,,,,,,,,
5,0.28,9.83,,,,,,,,,,,,,,,,
0,0.4,4.33,,,,,,,,,,,,,,,,
5,0.28,9.83,,,,,,,,,,,,,,,,
5,0.29,5.17,,,,,,,,,,,,,,,,
5,0.26,9.67,,,,,,,,,,,,,,,,
5,0.29,5.17,,,,,,,,,,,,,,,,
5,0.26,9.67,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.29,7.17,,,,,,,,,,,,,,,,
5,0.29,7.17,,,,,,,,,,,,,,,,
5,0.29,7.17,,,,,,,,,,,,,,,,
5,0.27,10.67,,,,,,,,,,,,,,,,
5,0.26,16,,,,,,,,,,,,,,,,
5,0.26,16,,,,,,,,,,,,,,,,
5,0.27,18.67,,,,,,,,,,,,,,,,
5,0.27,18.67,,,,,,,,,,,,,,,,
10,0.25,20.67,,,,,,,,,,,,,,,,
10,0.22,24.33,,,,,,,,,,,,,,,,
10,0.22,24.33,,,,,,,,,,,,,,,,
10,0.21,23.33,,,,,,,,,,,,,,,,
0,0.43,4.33,,,,,,,,,,,,,,,,
10,0.2,20.17,,,,,,,,,,,,,,,,
0,0.38,4.17,,,,,,,,,,,,,,,,
5,0.27,18.17,,,,,,,,,,,,,,,,
0,0.38,4.17,,,,,,,,,,,,,,,,
5,0.27,18.17,,,,,,,,,,,,,,,,
5,0.29,17.33,,,,,,,,,,,,,,,,
5,0.29,17.33,,,,,,,,,,,,,,,,
0,0.45,3.83,,,,,,,,,,,,,,,,
5,0.29,15.67,,,,,,,,,,,,,,,,
5,0.31,19,,,,,,,,,,,,,,,,
5,0.31,19,,,,,,,,,,,,,,,,
5,0.29,4.33,,,,,,,,,,,,,,,,
5,0.29,16,,,,,,,,,,,,,,,,
0,0.35,4.17,,,,,,,,,,,,,,,,
5,0.31,15.5,,,,,,,,,,,,,,,,
0,0.35,4.17,,,,,,,,,,,,,,,,
5,0.31,15.5,,,,,,,,,,,,,,,,
0,0.35,5,,,,,,,,,,,,,,,,
5,0.32,18.17,,,,,,,,,,,,,,,,
0,0.37,3.5,,,,,,,,,,,,,,,,
10,0.31,20.17,,,,,,,,,,,,,,,,
0,0.37,3.5,,,,,,,,,,,,,,,,
10,0.31,20.17,,,,,,,,,,,,,,,,
10,0.32,21,,,,,,,,,,,,,,,,
10,0.32,21,,,,,,,,,,,,,,,,
10,0.32,23.33,,,,,,,,,,,,,,,,
0,0.36,5.5,,,,,,,,,,,,,,,,
10,0.31,23.5,,,,,,,,,,,,,,,,
0,0.36,5.5,,,,,,,,,,,,,,,,
10,0.31,23.5,,,,,,,,,,,,,,,,
0,0.32,5.33,,,,,,,,,,,,,,,,
10,0.3,23.5,,,,,,,,,,,,,,,,
10,0.31,23.83,,,,,,,,,,,,,,,,
10,0.31,23.83,,,,,,,,,,,,,,,,
0,0.42,4.17,,,,,,,,,,,,,,,,
10,0.31,20.67,,,,,,,,,,,,,,,,
10,0.28,24.5,,,,,,,,,,,,,,,,
0,0.49,3,,,,,,,,,,,,,,,,
10,0.31,23,,,,,,,,,,,,,,,,
0,0.49,3,,,,,,,,,,,,,,,,
10,0.31,23,,,,,,,,,,,,,,,,
0,0.35,4.83,,,,,,,,,,,,,,,,
10,0.29,24.5,,,,,,,,,,,,,,,,
0,0.35,4.83,,,,,,,,,,,,,,,,
10,0.29,24.5,,,,,,,,,,,,,,,,
5,0.34,5.17,,,,,,,,,,,,,,,,
10,0.3,24.67,,,,,,,,,,,,,,,,
0,0.38,4.33,,,,,,,,,,,,,,,,
10,0.32,25.5,,,,,,,,,,,,,,,,
0,0.38,4.33,,,,,,,,,,,,,,,,
10,0.32,25.5,,,,,,,,,,,,,,,,
0,0.44,4.83,,,,,,,,,,,,,,,,
5,0.29,24,,,,,,,,,,,,,,,,
0,0.38,4.67,,,,,,,,,,,,,,,,
10,0.29,23,,,,,,,,,,,,,,,,
10,0.3,23,,,,,,,,,,,,,,,,
0,0.36,5.17,,,,,,,,,,,,,,,,
10,0.23,25,,,,,,,,,,,,,,,,
0,0.35,5.5,,,,,,,,,,,,,,,,
10,0.24,24.17,,,,,,,,,,,,,,,,
0,0.35,5.5,,,,,,,,,,,,,,,,
10,0.24,24.17,,,,,,,,,,,,,,,,
10,0.26,23.5,,,,,,,,,,,,,,,,
5,0.32,5.33,,,,,,,,,,,,,,,,
10,0.28,23.17,,,,,,,,,,,,,,,,
5,0.32,5.33,,,,,,,,,,,,,,,,
10,0.28,23.17,,,,,,,,,,,,,,,,
10,0.28,24.67,,,,,,,,,,,,,,,,
5,0.32,4.17,,,,,,,,,,,,,,,,
10,0.29,25.67,,,,,,,,,,,,,,,,
5,0.32,4.17,,,,,,,,,,,,,,,,
10,0.29,25.67,,,,,,,,,,,,,,,,
0,0.39,5.17,,,,,,,,,,,,,,,,
5,0.25,20,,,,,,,,,,,,,,,,
0,0.36,5.17,,,,,,,,,,,,,,,,
5,0.26,17.83,,,,,,,,,,,,,,,,
0,0.4,3.33,,,,,,,,,,,,,,,,
5,0.27,13.5,,,,,,,,,,,,,,,,
0,0.4,3.33,,,,,,,,,,,,,,,,
5,0.27,13.5,,,,,,,,,,,,,,,,
0,0.41,3.67,,,,,,,,,,,,,,,,
10,0.18,4.17,,,,,,,,,,,,,,,,
10,0.18,4.17,,,,,,,,,,,,,,,,
10,0.24,3.83,,,,,,,,,,,,,,,,
0,0.35,4.5,,,,,,,,,,,,,,,,
0,0.36,5,,,,,,,,,,,,,,,,
0,0.36,5,,,,,,,,,,,,,,,,
5,0.33,4.33,,,,,,,,,,,,,,,,
0,0.47,4.33,,,,,,,,,,,,,,,,
5,0.27,16.33,,,,,,,,,,,,,,,,
5,0.33,4.33,,,,,,,,,,,,,,,,
0,0.47,4.33,,,,,,,,,,,,,,,,
5,0.27,16.33,,,,,,,,,,,,,,,,
0,0.38,4.83,,,,,,,,,,,,,,,,
10,0.24,21,,,,,,,,,,,,,,,,
0,0.43,2.83,,,,,,,,,,,,,,,,
0,0.46,4.67,,,,,,,,,,,,,,,,
10,0.22,16.67,,,,,,,,,,,,,,,,
0,0.43,2.83,,,,,,,,,,,,,,,,
0,0.46,4.67,,,,,,,,,,,,,,,,
10,0.22,16.67,,,,,,,,,,,,,,,,
0,0.45,4.33,,,,,,,,,,,,,,,,
10,0.24,22.5,,,,,,,,,,,,,,,,
10,0.22,23.17,,,,,,,,,,,,,,,,
10,0.22,23.17,,,,,,,,,,,,,,,,
0,0.38,5.17,,,,,,,,,,,,,,,,
10,0.27,22.67,,,,,,,,,,,,,,,,
10,0.22,24.5,,,,,,,,,,,,,,,,
10,0.22,24.5,,,,,,,,,,,,,,,,
10,0.24,25,,,,,,,,,,,,,,,,
10,0.23,22.5,,,,,,,,,,,,,,,,
10,0.23,22.5,,,,,,,,,,,,,,,,
0,0.38,5.5,,,,,,,,,,,,,,,,
10,0.26,22,,,,,,,,,,,,,,,,
0,0.38,5.5,,,,,,,,,,,,,,,,
10,0.26,22,,,,,,,,,,,,,,,,
0,0.4,3.33,,,,,,,,,,,,,,,,
10,0.22,23.67,,,,,,,,,,,,,,,,
0,0.38,4.67,,,,,,,,,,,,,,,,
10,0.25,23.83,,,,,,,,,,,,,,,,
0,0.38,4.67,,,,,,,,,,,,,,,,
10,0.25,23.83,,,,,,,,,,,,,,,,
0,0.46,3.83,,,,,,,,,,,,,,,,
10,0.23,23.33,,,,,,,,,,,,,,,,
10,0.23,22.83,,,,,,,,,,,,,,,,
10,0.23,22.83,,,,,,,,,,,,,,,,
10,0.23,22.83,,,,,,,,,,,,,,,,
10,0.21,25.17,,,,,,,,,,,,,,,,
5,0.3,6.17,,,,,,,,,,,,,,,,
10,0.22,26.67,,,,,,,,,,,,,,,,
5,0.3,6.17,,,,,,,,,,,,,,,,
10,0.22,26.67,,,,,,,,,,,,,,,,
5,0.3,6.17,,,,,,,,,,,,,,,,
10,0.22,26.67,,,,,,,,,,,,,,,,
5,0.34,5,,,,,,,,,,,,,,,,
10,0.21,25.83,,,,,,,,,,,,,,,,
5,0.34,5,,,,,,,,,,,,,,,,
10,0.21,25.83,,,,,,,,,,,,,,,,
10,0.14,21.5,,,,,,,,,,,,,,,,
10,0.14,21.5,,,,,,,,,,,,,,,,
0,0.42,3.67,,,,,,,,,,,,,,,,
10,0.17,24.67,,,,,,,,,,,,,,,,
0,0.45,4.17,,,,,,,,,,,,,,,,
10,0.14,24.5,,,,,,,,,,,,,,,,
0,0.45,3.67,,,,,,,,,,,,,,,,
5,0.32,5.5,,,,,,,,,,,,,,,,
10,0.16,22.83,,,,,,,,,,,,,,,,
0,0.35,3.5,,,,,,,,,,,,,,,,
10,0.14,21.5,,,,,,,,,,,,,,,,
5,0.32,7.17,,,,,,,,,,,,,,,,
5,0.26,9.17,,,,,,,,,,,,,,,,
5,0.26,8.33,,,,,,,,,,,,,,,,
5,0.26,8.33,,,,,,,,,,,,,,,,
5,0.26,8.33,,,,,,,,,,,,,,,,
5,0.26,8.33,,,,,,,,,,,,,,,,
5,0.28,8.33,,,,,,,,,,,,,,,,
5,0.28,8.33,,,,,,,,,,,,,,,,
5,0.27,8.33,,,,,,,,,,,,,,,,
5,0.33,7.5,,,,,,,,,,,,,,,,
5,0.33,7.5,,,,,,,,,,,,,,,,
5,0.33,8.67,,,,,,,,,,,,,,,,
5,0.36,7.17,,,,,,,,,,,,,,,,
5,0.34,7.83,,,,,,,,,,,,,,,,
5,0.34,7.83,,,,,,,,,,,,,,,,
0,0.36,7.17,,,,,,,,,,,,,,,,
5,0.33,8.33,,,,,,,,,,,,,,,,
5,0.33,8.33,,,,,,,,,,,,,,,,
